id	key	name	POIconv	mass	Cx	Cy	Cz	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Ipoint	sigma_mass	sigma_Cx	sigma_Cy	sigma_Cz	sigma_Ixx	sigma_Iyy	sigma_Izz	sigma_Ixy	sigma_Ixz	sigma_Iyz
C.1.1.3.5.3.1.2	C.00001.00001.00003.00005.00003.00001.00002	Part 493	-	0.8545161055035424	14.27876208908856	-52.957221725955606	37.10089614614844	1.1733830730280859	1.1396127012612223	1.1478849656533123	-0.022730525926512812	0.0068739508055629985	0.02347491269355722	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.3.5.3.1.3	C.00001.00001.00003.00005.00003.00001.00003	Part 494	-	0.5874680392129812	22.739250352606177	83.20324965752661	11.894957395270467	0.6274487930061973	0.7727533694797315	0.7970727530554764	-0.0432451684166896	0.029962829448293787	0.005769132986700421	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.3.5.3.2.1	C.00001.00001.00003.00005.00003.00002.00001	Part 495	-	0.7315342742293142	-27.083597285673022	59.81912002898753	54.87254145555198	0.9046982971158939	0.9475187028309325	0.7458865510366658	-0.01280273458091544	0.004567230542952156	0.005248098682998648	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.3.5.3.2.2	C.00001.00001.00003.00005.00003.00002.00002	Part 496	-	0.9129071567088831	-8.936004992574453	-19.17416276410222	-72.87885313853621	1.1025994208789753	1.12154690615921	0.9919616068567793	-0.0908055245648895	-0.06132027589368768	-0.026988278481022074	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.3.5.3.2.3	C.00001.00001.00003.00005.00003.00002.00003	Part 497	+	0.33162104671006093	36.28541943617165	58.1856410484761	12.509159417822957	0.4775281663408432	0.42359904073673266	0.462655986295135	-0.028136388917012176	0.02027832792366263	0.001679733290880705	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.3.5.3.2.4	C.00001.00001.00003.00005.00003.00002.00004	Part 498	+	0.924418632277986	-40.1994860265404	-32.75319938547909	-2.436229260638356	1.4455758152316664	1.4260410003644974	1.4127503014989167	0.020105404962665264	0.01913291002739733	0.02229040833634502	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.1.1	C.00001.00001.00004.00001.00001.00001.00001	Part 499	-	0.10599838715069927	-84.07895197160542	-47.38326636143029	6.345878820866346	0.15278704907736385	0.15308000367046964	0.15540248025267547	0.00398034431935545	0.0052492795259989795	0.0026196613458009067	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.1.2	C.00001.00001.00004.00001.00001.00001.00002	Part 500	-	0.6371688674567267	19.163903687149286	37.46871817857027	-88.84721449576318	0.9004757441134695	0.9801932116768823	0.8920301554460848	-0.012147946118455318	-0.0075942226184956794	-0.007629964553041381	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.1.3	C.00001.00001.00004.00001.00001.00001.00003	Part 501	+	0.8959677613631356	-42.340896278619766	59.6509097609669	-28.858464350923896	1.259001407422434	1.1515209076494384	1.3046469321727268	0.027184001078134335	0.049499085633612785	0.0470255881304107	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.1.4	C.00001.00001.00004.00001.00001.00001.00004	Part 502	-	0.5450401575393043	-93.46640505827963	-38.00572855398059	-38.63285589031875	0.6172863254542152	0.6575374937140223	0.5697219682827084	-0.038603057131318154	-0.032253717968582854	-0.025629205204220074	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.2.1	C.00001.00001.00004.00001.00001.00002.00001	Part 503	+	0.2985605688514188	42.47858445160091	-72.608512500301	-14.873924944549799	0.39686811994325477	0.4186613130472625	0.41960603939966684	0.008888219400596102	-0.0070280152672081014	-0.004296165015230066	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.2.2	C.00001.00001.00004.00001.00001.00002.00002	Part 504	+	0.37265111112524757	-54.33716285042465	-96.24383323825896	-84.89596317522228	0.48709901323801563	0.520270368495399	0.4647380356074044	-0.05488208152097072	-0.023222607450379754	-0.022944397091971838	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.2.3	C.00001.00001.00004.00001.00001.00002.00003	Part 505	+	0.7397677671948913	23.455810546875	-45.0782778672874	73.02248226478696	1.0063665260534227	0.8706827870985145	0.9042224637998537	-0.0070543235260011865	0.06793677252515268	0.0035243387354903333	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.2.4	C.00001.00001.00004.00001.00001.00002.00004	Part 506	-	0.2884733271396253	-50.3648157697171	-88.31648114137352	90.19211665727198	0.36546593879405004	0.3823836746117036	0.35777025923503464	0.03321225145191976	-9.27428305742713e-6	-3.258799532586333e-5	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.3.1	C.00001.00001.00004.00001.00001.00003.00001	Part 507	-	0.6799589239286724	-23.37936842814088	71.64420271292329	19.454904785379767	0.9396641733695398	0.8836162410866945	0.9031940903405005	0.05485065543238274	-0.03919145476472046	0.002945385441951963	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.3.2	C.00001.00001.00004.00001.00001.00003.00002	Part 508	-	0.34927724362071605	-55.54687618277967	-34.929734002798796	56.43384549766779	0.45713847653811635	0.42781133169479196	0.4328969177629292	-0.01961816360575059	0.014412363623219269	0.025370042095948682	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.4.1	C.00001.00001.00004.00001.00001.00004.00001	Part 509	+	0.8177969777865801	63.316851714625955	-93.38567056693137	-99.15952100418508	0.9374087253379887	0.9514757553391375	0.8685434771771978	0.0643372036197539	-0.04455661814485534	0.01916930260284995	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.4.2	C.00001.00001.00004.00001.00001.00004.00002	Part 510	+	0.9193144191103056	-81.98665287345648	45.633562095463276	-91.58319300040603	0.9433558125814777	1.195947309742223	1.2085314562068112	-0.1005473448582731	-0.0029584935395142887	0.003047434934544749	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.4.3	C.00001.00001.00004.00001.00001.00004.00003	Part 511	+	0.7343257454780396	-60.674673644825816	-71.01439191028476	-43.64943685941398	0.9768430900978795	0.9807778606629555	1.0248103057913742	-0.02571439581950459	0.05819663789954853	0.06701639868147345	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.5.1	C.00001.00001.00004.00001.00001.00005.00001	Part 512	+	0.9244312414054293	-89.39456627704203	-72.10332262329757	-11.877620220184326	0.9625880694857643	0.9995136022350133	0.931533633211416	0.0319529691275307	-7.976356947282433e-4	0.0019611538758315767	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.5.2	C.00001.00001.00004.00001.00001.00005.00002	Part 513	+	0.9096533798619639	14.317942783236504	23.003308288753033	11.833685915917158	1.1503000977823834	1.352556402018026	1.1871868457136197	0.06340178962361812	-0.03235343579978285	0.024507867845197238	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.5.3	C.00001.00001.00004.00001.00001.00005.00003	Part 514	+	0.6854223290602677	-81.22497540898621	61.280407942831516	91.70466652140021	0.840288786584783	0.765126331573571	0.9136166916816478	-0.031214598633100672	-0.06336153824575526	0.01069291073437795	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.5.4	C.00001.00001.00004.00001.00001.00005.00004	Part 515	-	0.49952153636235747	72.25212324410677	-92.67154415138066	62.323373928666115	0.5346172155904334	0.5911417852422811	0.6126056555355612	-0.03708017841672464	0.020139354272028558	0.010303087585634347	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.1.5.5	C.00001.00001.00004.00001.00001.00005.00005	Part 516	-	0.6596559043950401	96.07480685226619	-32.71956550888717	-23.496990418061614	1.0029103028587736	0.8145827853681636	0.7839846645719909	-0.015701094904586873	0.05128851210941665	0.018949446427329923	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.1.1	C.00001.00001.00004.00001.00002.00001.00001	Part 517	-	0.41000311004486867	16.853980906307697	-6.128946784883738	14.10215892829001	0.47778954938366125	0.5714028656326395	0.48031025401157584	-0.004502894132199777	-0.018596824840074997	-0.02018899642869716	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.1.2	C.00001.00001.00004.00001.00002.00001.00002	Part 518	+	0.8653529129733797	99.6475457213819	17.19916225410998	-21.90756555646658	0.9645578906122143	0.8943157698886668	0.9146077309781221	-0.04379352077068726	0.021122798752214622	0.024274443940810565	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.2.1	C.00001.00001.00004.00001.00002.00002.00001	Part 519	+	0.6837532957738731	-56.20675147511065	55.573108745738864	66.8166727758944	0.8410994866521762	0.8097497730051931	0.718105479632145	0.021607717832973276	-0.028564621897542386	0.003961467486292775	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.2.2	C.00001.00001.00004.00001.00002.00002.00002	Part 520	-	0.39166785358823836	94.9291265103966	-66.76699281670153	-53.59317106194794	0.43534843491940195	0.380285334329808	0.4248309822193187	0.007679311515031858	0.003376428021013025	-0.011841042450287682	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.2.3	C.00001.00001.00004.00001.00002.00002.00003	Part 521	-	0.3471679254688788	-46.54039852321148	97.59303494356573	-0.3798075020313263	0.38467490654491604	0.4135284416805727	0.42745379410190576	0.01747201067888183	0.004078329259058244	-0.003093103025726222	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.2.4	C.00001.00001.00004.00001.00002.00002.00004	Part 522	+	0.18107663277769462	-48.79382927902043	-37.45818850584328	5.572905112057924	0.2328714827508313	0.2604739659824552	0.23155667554441034	-0.01654653336893626	0.012686905446272614	-0.006469262526130462	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.2.5	C.00001.00001.00004.00001.00002.00002.00005	Part 523	+	0.3826614941461012	-64.55197799950838	-44.15359911508858	-27.46795155107975	0.5602413092688002	0.5295045602444619	0.5264923557380612	0.03884203471140327	0.026965996211844034	-0.01463950706222535	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.3.1	C.00001.00001.00004.00001.00002.00003.00001	Part 524	+	0.6760756892520003	-48.60744355246425	1.9151626620441675	-81.41932506114244	0.7201907668695394	0.922481063063426	0.8243393060295088	-0.005033514329887098	0.00998159031917946	0.002482970801378602	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.3.2	C.00001.00001.00004.00001.00002.00003.00002	Part 525	+	0.7991010712103452	33.9585923589766	17.71317757666111	22.58733408525586	0.9998229199778262	0.8945321315626844	0.8637840937328598	0.009636668893692189	-0.05779031517671056	-0.018506995438087405	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.3.3	C.00001.00001.00004.00001.00002.00003.00003	Part 526	-	0.9110064355321229	-94.47562443092465	-90.03030015155673	-1.1231498327106237	1.096439154251778	0.8712155216492115	1.0668016034817485	-0.038325947877435616	-0.03377123354790197	-0.08827234052661215	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.3.4	C.00001.00001.00004.00001.00002.00003.00004	Part 527	+	0.8071762318208348	-37.0194410905242	76.13122160546482	0.8116914425045252	1.1201184169649436	1.1614061531548077	1.1666480153913994	-0.036721524236853285	0.024626946470446755	0.03349693345283089	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.1.2.3.5	C.00001.00001.00004.00001.00002.00003.00005	Part 528	+	0.7612705053142272	2.145552961155772	-39.47928776033223	-83.39385520666838	1.1552668000444546	1.206785808894924	1.1756614795846687	0.01825743615970654	-0.007411964907153561	0.007563782476518617	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.1.1	C.00001.00001.00004.00002.00001.00001.00001	Part 529	+	0.6284591646608897	-83.70220358483493	22.98341770656407	-77.08602547645569	0.7289515272536714	0.8334239015420141	0.7199228073363848	0.07553193767996923	0.001305894580315578	-0.014377140353095685	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.1.2	C.00001.00001.00004.00002.00001.00001.00002	Part 530	-	0.9020827550760004	-20.45930097810924	68.3692891150713	-39.147092029452324	1.046361233998187	1.0315495523945122	0.9627952470400111	0.010770943595708456	0.05680548400965103	0.04825170812887449	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.1.3	C.00001.00001.00004.00002.00001.00001.00003	Part 531	+	0.6377317892864812	-38.39931106194854	91.98016212321818	57.15541415847838	0.9075033494396808	0.9017053980353069	0.8867787444231682	0.002319907716101171	0.0016200842797732954	0.003408526271620471	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.1.4	C.00001.00001.00004.00002.00001.00001.00004	Part 532	+	0.462340191899566	22.843413753435016	-74.99502301216125	63.385929726064205	0.6094834430086261	0.6522789903461221	0.6532951422963912	-6.806878436304592e-4	0.016704705983983804	0.02231075947651505	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.1.5	C.00001.00001.00004.00002.00001.00001.00005	Part 533	+	0.1210092596008908	-82.14233331382275	-7.761460728943348	-37.70593642257154	0.14621557235676333	0.15875580355933167	0.1598558902233007	-0.0013767401604286532	-0.006732267851022406	0.0042305014789834694	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.2.1	C.00001.00001.00004.00002.00001.00002.00001	Part 534	+	0.4657461544717662	5.800252268090844	-72.93368326500058	-25.423532770946622	0.5480583530158745	0.5033229840496285	0.523754412413112	-0.02342975070662707	-0.02320241428108455	0.059725708379910356	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.2.2	C.00001.00001.00004.00002.00001.00002.00002	Part 535	-	0.708368724582484	-2.962869079783559	-18.834841949865222	84.76543403230608	0.9557488699156569	0.9478724504228753	0.8907177825407292	0.0715800352531528	0.07652906918950679	-0.011895995890804813	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.2.3	C.00001.00001.00004.00002.00001.00002.00003	Part 536	+	0.6628257029645611	35.52412101998925	-21.8517092987895	-98.48964870907366	0.9830451768702235	0.9849088532831146	0.9842174754763611	0.003545144513851524	-5.210878980795506e-4	-0.0015091910428400648	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.2.4	C.00001.00001.00004.00002.00001.00002.00004	Part 537	+	0.9399353961327579	25.65035130828619	-68.08663532137871	-2.2828385699540377	1.097678129085793	1.1465270037558788	0.9542284492203658	-0.02442688857373019	-0.055751840769548214	-0.046223090685541104	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.3.1	C.00001.00001.00004.00002.00001.00003.00001	Part 538	-	0.7383363500193227	-69.464538199827075	55.96396620385349	-94.76968771778047	0.7691287407056433	0.7059330592358886	0.7518713933723802	0.002617184935424134	-0.012043657024025588	0.017934178162199856	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.3.2	C.00001.00001.00004.00002.00001.00003.00002	Part 539	-	0.3451222735252231	16.026701079681516	20.043739024549723	61.908615566790104	0.375324994078699	0.368040021751063	0.4115690276752031	-0.0015055319594046539	-0.0026964433776489713	0.008751069413777667	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.3.3	C.00001.00001.00004.00002.00001.00003.00003	Part 540	+	0.052552033765474335	-64.08582553267479	82.70698431879282	-15.889395726844668	0.06360908333705996	0.06285384151786627	0.06517171056053056	-0.0045690687115205455	-0.003387823044323876	0.005779686744971064	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.3.4	C.00001.00001.00004.00002.00001.00003.00004	Part 541	+	0.7164267662265338	80.08025335147977	-3.715879423543811	61.16606825962663	0.8430160260796978	0.7708042621553833	0.7888681653646481	-0.0748368805427142	-0.01976521840754839	0.04886149207397042	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.3.5	C.00001.00001.00004.00002.00001.00003.00005	Part 542	-	0.2785438962986227	-22.489386424422264	-45.85138885304332	5.043858662247658	0.32740854031804395	0.313891588789434	0.3250402143584981	-0.009300320141077572	-0.014073114757763489	-0.008192898554829096	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.4.1	C.00001.00001.00004.00002.00001.00004.00001	Part 543	+	0.6805268835944589	-99.55102046951652	88.09943278320134	-26.05195203796029	0.8353861292482151	0.8298846727665306	0.87564849004982	0.017574295771792432	-7.373827787249098e-4	-0.0011680976378086743	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.4.2	C.00001.00001.00004.00002.00001.00004.00002	Part 544	-	0.2165224535432644	-51.99009836651385	-57.73820839822292	-99.54786384478211	0.28376107568454423	0.30767209346058827	0.2622591836229972	-0.007219193944532361	0.012428906731383332	-0.012101320503557035	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.1.4.3	C.00001.00001.00004.00002.00001.00004.00003	Part 545	-	0.4018748601465486	-53.06802932173014	47.127873031422496	-36.10486467368901	0.5553258955821561	0.5007267768773431	0.506531662518624	-0.05634551638548464	0.024153508237850934	0.02393250925198019	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.1.1	C.00001.00001.00004.00002.00002.00001.00001	Part 546	-	0.25636351422360165	16.567286243662238	-25.547335715964437	29.57569658756256	0.304352013479283	0.2688870682151256	0.31801408114176444	0.04057703859762528	0.004149136417418268	-0.010230417881111144	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.1.2	C.00001.00001.00004.00002.00002.00001.00002	Part 547	+	0.4265429007196799	-94.37498175539076	-7.771098846569657	-82.91450361721218	0.5306955308005038	0.5304025783148245	0.4667624810250703	0.026647985301828984	-0.05231512571603075	-0.03131181646354376	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.1.3	C.00001.00001.00004.00002.00002.00001.00003	Part 548	-	0.07483926034369506	-50.029705138877034	18.062815396115184	-41.40526936389506	0.09031389749193572	0.10456432226114966	0.09110165943614627	-0.010910682490777191	-0.006770658948247846	-3.697602270605658e-7	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.1.4	C.00001.00001.00004.00002.00002.00001.00004	Part 549	+	0.7654017967197578	-37.4867572914809	-46.64961490780115	86.91031346097589	1.025983105500719	0.9522094112097353	1.1253164273782172	-0.02816918943121456	-0.022442803188690328	0.04084812667436109	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.2.1	C.00001.00001.00004.00002.00002.00002.00001	Part 550	+	0.5870577115502674	-67.26254322566092	-38.265931187197566	-50.29050302691758	0.9474624115586364	0.9292519126193977	0.9060865628793592	0.03298156795088358	0.004370402340443938	-0.005939288031687957	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.2.2	C.00001.00001.00004.00002.00002.00002.00002	Part 551	-	0.8029823325271718	-62.90370328351855	-28.55105842463672	96.41939611174166	0.9374900921613957	0.9804289116120805	0.9499191182170574	-0.06876600890451912	0.05487835049668996	-0.07923946599343144	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.4.2.2.2.3	C.00001.00001.00004.00002.00002.00002.00003	Part 552	-	0.552696571841836	-61.351537657901645	60.49366411752999	31.701836129650474	0.68733282373598	0.6772730218494515	0.6441308233078188	-0.02291490719414696	-0.00406134666606856	0.013507009809684462	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
